user30,Ethan,44,Victoria,51
user30,Ethan,44,Victoria,4
user30,Ethan,44,Victoria,79
user31,Charlotte,51,Vancouver,23
user31,Charlotte,51,Vancouver,17
user31,Charlotte,51,Vancouver,84
user31,Charlotte,51,Vancouver,14
user31,Charlotte,51,Vancouver,37
user31,Charlotte,51,Vancouver,94
user31,Charlotte,51,Vancouver,86
user31,Charlotte,51,Vancouver,31
user31,Charlotte,51,Vancouver,22
user31,Charlotte,51,Vancouver,74
user32,Amelia,37,Montreal,72
user32,Amelia,37,Montreal,3
user32,Amelia,37,Montreal,79
user32,Amelia,37,Montreal,91
user32,Amelia,37,Montreal,68
user32,Amelia,37,Montreal,8
user32,Amelia,37,Montreal,88
user32,Amelia,37,Montreal,38
user32,Amelia,37,Montreal,92
user32,Amelia,37,Montreal,99
user33,Avery,58,Calgary,25
user33,Avery,58,Calgary,24
user33,Avery,58,Calgary,96
user33,Avery,58,Calgary,85
user33,Avery,58,Calgary,66
user33,Avery,58,Calgary,14
user33,Avery,58,Calgary,51
user33,Avery,58,Calgary,78
user33,Avery,58,Calgary,94
user33,Avery,58,Calgary,55
user34,Scarlett,48,Edmonton,75
user34,Scarlett,48,Edmonton,70
user34,Scarlett,48,Edmonton,24
user34,Scarlett,48,Edmonton,15
user34,Scarlett,48,Edmonton,87
user34,Scarlett,48,Edmonton,50
user34,Scarlett,48,Edmonton,64
user34,Scarlett,48,Edmonton,17
user34,Scarlett,48,Edmonton,6
user34,Scarlett,48,Edmonton,60
user35,Ella,37,Winnipeg,14
user35,Ella,37,Winnipeg,38
user35,Ella,37,Winnipeg,28
user35,Ella,37,Winnipeg,68
user35,Ella,37,Winnipeg,92
user35,Ella,37,Winnipeg,51
user35,Ella,37,Winnipeg,85
user35,Ella,37,Winnipeg,75
user35,Ella,37,Winnipeg,78
user35,Ella,37,Winnipeg,98
user36,Grace,37,Victoria,73
user36,Grace,37,Victoria,11
user36,Grace,37,Victoria,81
user36,Grace,37,Victoria,67
user36,Grace,37,Victoria,51
user36,Grace,37,Victoria,84
user36,Grace,37,Victoria,33
user36,Grace,37,Victoria,30
user36,Grace,37,Victoria,96
user36,Grace,37,Victoria,55
user37,Luna,57,Victoria,57
user37,Luna,57,Victoria,10
user37,Luna,57,Victoria,69
user37,Luna,57,Victoria,82
user37,Luna,57,Victoria,9
user37,Luna,57,Victoria,52
user37,Luna,57,Victoria,83
user37,Luna,57,Victoria,16
user37,Luna,57,Victoria,85
user37,Luna,57,Victoria,39
user38,Chloe,33,Winnipeg,7
user38,Chloe,33,Winnipeg,70
user38,Chloe,33,Winnipeg,74
user38,Chloe,33,Winnipeg,83
user38,Chloe,33,Winnipeg,37
user38,Chloe,33,Winnipeg,36
user38,Chloe,33,Winnipeg,1
user38,Chloe,33,Winnipeg,64
user38,Chloe,33,Winnipeg,33
user38,Chloe,33,Winnipeg,77
user39,Victoria,41,Halifax,80
user39,Victoria,41,Halifax,88
user39,Victoria,41,Halifax,30
user39,Victoria,41,Halifax,90
user39,Victoria,41,Halifax,50
user39,Victoria,41,Halifax,6
user39,Victoria,41,Halifax,76
user39,Victoria,41,Halifax,87
user39,Victoria,41,Halifax,32
user39,Victoria,41,Halifax,85
user40,Madison,48,Toronto,17
user40,Madison,48,Toronto,90
user40,Madison,48,Toronto,72
user40,Madison,48,Toronto,62
user40,Madison,48,Toronto,88
user40,Madison,48,Toronto,39
user40,Madison,48,Toronto,74
user40,Madison,48,Toronto,32
user40,Madison,48,Toronto,63
user40,Madison,48,Toronto,47
user41,Logan,19,Winnipeg,87
user41,Logan,19,Winnipeg,32
user41,Logan,19,Winnipeg,93
user41,Logan,19,Winnipeg,38
user41,Logan,19,Winnipeg,59
user41,Logan,19,Winnipeg,1
user41,Logan,19,Winnipeg,94
user41,Logan,19,Winnipeg,79
user41,Logan,19,Winnipeg,92
user41,Logan,19,Winnipeg,71
user42,Owen,48,Montreal,16
user42,Owen,48,Montreal,68
user42,Owen,48,Montreal,13
user42,Owen,48,Montreal,28
user42,Owen,48,Montreal,74
user42,Owen,48,Montreal,53
user42,Owen,48,Montreal,92
user42,Owen,48,Montreal,65
user42,Owen,48,Montreal,46
user42,Owen,48,Montreal,32
user43,Samuel,23,Toronto,20
user43,Samuel,23,Toronto,81
user43,Samuel,23,Toronto,43
user43,Samuel,23,Toronto,9
user43,Samuel,23,Toronto,62
user43,Samuel,23,Toronto,59
user43,Samuel,23,Toronto,51
user43,Samuel,23,Toronto,65
user43,Samuel,23,Toronto,52
user43,Samuel,23,Toronto,1
user44,Jacob,51,Halifax,7
user44,Jacob,51,Halifax,28
user44,Jacob,51,Halifax,46
user44,Jacob,51,Halifax,81
user44,Jacob,51,Halifax,9
user44,Jacob,51,Halifax,26
user44,Jacob,51,Halifax,88
user44,Jacob,51,Halifax,4
user44,Jacob,51,Halifax,84
user44,Jacob,51,Halifax,66
user45,Asher,47,Winnipeg,33
user45,Asher,47,Winnipeg,6
user45,Asher,47,Winnipeg,46
user45,Asher,47,Winnipeg,14
user45,Asher,47,Winnipeg,56
user45,Asher,47,Winnipeg,87
user45,Asher,47,Winnipeg,41
user45,Asher,47,Winnipeg,8
user45,Asher,47,Winnipeg,85
user45,Asher,47,Winnipeg,71
user46,Aiden,58,Victoria,32
user46,Aiden,58,Victoria,68
user46,Aiden,58,Victoria,41
user46,Aiden,58,Victoria,89
user46,Aiden,58,Victoria,74
user46,Aiden,58,Victoria,78
user46,Aiden,58,Victoria,12
user46,Aiden,58,Victoria,77
user46,Aiden,58,Victoria,38
user46,Aiden,58,Victoria,43
user47,John,58,Montreal,4
user47,John,58,Montreal,44
user47,John,58,Montreal,46
user47,John,58,Montreal,74
user47,John,58,Montreal,9
user47,John,58,Montreal,37
user47,John,58,Montreal,90
user47,John,58,Montreal,23
user47,John,58,Montreal,88
user47,John,58,Montreal,76
user48,Joseph,48,Halifax,51
user48,Joseph,48,Halifax,50
user48,Joseph,48,Halifax,10
user48,Joseph,48,Halifax,98
user48,Joseph,48,Halifax,44
user48,Joseph,48,Halifax,78
user48,Joseph,48,Halifax,89
user48,Joseph,48,Halifax,90
user48,Joseph,48,Halifax,1
user48,Joseph,48,Halifax,31
user49,Wyatt,53,Halifax,30
user49,Wyatt,53,Halifax,7
user49,Wyatt,53,Halifax,80
user49,Wyatt,53,Halifax,25
user49,Wyatt,53,Halifax,47
user49,Wyatt,53,Halifax,9
user49,Wyatt,53,Halifax,93
user49,Wyatt,53,Halifax,56
user49,Wyatt,53,Halifax,53
user49,Wyatt,53,Halifax,76
user50,David,41,Edmonton,62
user50,David,41,Edmonton,42
user50,David,41,Edmonton,12
user50,David,41,Edmonton,7
user50,David,41,Edmonton,3
user50,David,41,Edmonton,26
user50,David,41,Edmonton,100
user50,David,41,Edmonton,91
user50,David,41,Edmonton,98
user50,David,41,Edmonton,43
user51,Sofia,27,Toronto,85
user51,Sofia,27,Toronto,23
user51,Sofia,27,Toronto,69
user51,Sofia,27,Toronto,83
user51,Sofia,27,Toronto,21
user51,Sofia,27,Toronto,79
user51,Sofia,27,Toronto,70
user51,Sofia,27,Toronto,94
user51,Sofia,27,Toronto,51
user51,Sofia,27,Toronto,42
user52,Layla,52,Toronto,35
user52,Layla,52,Toronto,15
user52,Layla,52,Toronto,24
user52,Layla,52,Toronto,21
user52,Layla,52,Toronto,39
user52,Layla,52,Toronto,32
user52,Layla,52,Toronto,62
user52,Layla,52,Toronto,68
user52,Layla,52,Toronto,88
user52,Layla,52,Toronto,4
user53,Zoe,34,Calgary,5
user53,Zoe,34,Calgary,72
user53,Zoe,34,Calgary,89
user53,Zoe,34,Calgary,88
user53,Zoe,34,Calgary,41
user53,Zoe,34,Calgary,82
user53,Zoe,34,Calgary,31
user53,Zoe,34,Calgary,16
user53,Zoe,34,Calgary,3
user53,Zoe,34,Calgary,79
user54,Stella,31,Quebec City,40
user54,Stella,31,Quebec City,74
user54,Stella,31,Quebec City,84
user54,Stella,31,Quebec City,35
user54,Stella,31,Quebec City,96
user54,Stella,31,Quebec City,54
user54,Stella,31,Quebec City,2
user54,Stella,31,Quebec City,83
user54,Stella,31,Quebec City,31
user54,Stella,31,Quebec City,10
user55,Aurora,27,Ottawa,40
user55,Aurora,27,Ottawa,29
user55,Aurora,27,Ottawa,79
user55,Aurora,27,Ottawa,19
user55,Aurora,27,Ottawa,89
user55,Aurora,27,Ottawa,34
user55,Aurora,27,Ottawa,35
user55,Aurora,27,Ottawa,95
user55,Aurora,27,Ottawa,81
user55,Aurora,27,Ottawa,100
user56,Natalie,57,Toronto,77
user56,Natalie,57,Toronto,3
user56,Natalie,57,Toronto,71
user56,Natalie,57,Toronto,38
user56,Natalie,57,Toronto,17
user56,Natalie,57,Toronto,97
user56,Natalie,57,Toronto,15
user56,Natalie,57,Toronto,69
user56,Natalie,57,Toronto,66
user56,Natalie,57,Toronto,93
user57,Hannah,36,Edmonton,74
user57,Hannah,36,Edmonton,4
user57,Hannah,36,Edmonton,34
user57,Hannah,36,Edmonton,81
user57,Hannah,36,Edmonton,58
user57,Hannah,36,Edmonton,27
user57,Hannah,36,Edmonton,52
user57,Hannah,36,Edmonton,14
user57,Hannah,36,Edmonton,93
user57,Hannah,36,Edmonton,92
user58,Penelope,35,Quebec City,93
user58,Penelope,35,Quebec City,46
user58,Penelope,35,Quebec City,22
user58,Penelope,35,Quebec City,28
user58,Penelope,35,Quebec City,91
user58,Penelope,35,Quebec City,97
user58,Penelope,35,Quebec City,23
user58,Penelope,35,Quebec City,79
user58,Penelope,35,Quebec City,51
user58,Penelope,35,Quebec City,35
user59,Aria,25,Calgary,9
user59,Aria,25,Calgary,69
user59,Aria,25,Calgary,60
user59,Aria,25,Calgary,66
user59,Aria,25,Calgary,53
user59,Aria,25,Calgary,65
user59,Aria,25,Calgary,77
user59,Aria,25,Calgary,45
user59,Aria,25,Calgary,23
user59,Aria,25,Calgary,25
user60,Lily,24,Montreal,30
user60,Lily,24,Montreal,95
user60,Lily,24,Montreal,14
user60,Lily,24,Montreal,80
user60,Lily,24,Montreal,56
user60,Lily,24,Montreal,22
user60,Lily,24,Montreal,24
user60,Lily,24,Montreal,50
user60,Lily,24,Montreal,91
user60,Lily,24,Montreal,65
user61,Leo,37,Quebec City,64
user61,Leo,37,Quebec City,42
user61,Leo,37,Quebec City,43
user61,Leo,37,Quebec City,38
user61,Leo,37,Quebec City,80
user61,Leo,37,Quebec City,99
user61,Leo,37,Quebec City,67
user61,Leo,37,Quebec City,90
user61,Leo,37,Quebec City,78
user61,Leo,37,Quebec City,85
user62,Luke,41,Calgary,59
user62,Luke,41,Calgary,58
user62,Luke,41,Calgary,14
user62,Luke,41,Calgary,96
user62,Luke,41,Calgary,73
user62,Luke,41,Calgary,34
user62,Luke,41,Calgary,22
user62,Luke,41,Calgary,29
user62,Luke,41,Calgary,94
user62,Luke,41,Calgary,48
user63,Julian,19,Victoria,63
user63,Julian,19,Victoria,52
user63,Julian,19,Victoria,43
user63,Julian,19,Victoria,80
user63,Julian,19,Victoria,47
user63,Julian,19,Victoria,27
user63,Julian,19,Victoria,46
user63,Julian,19,Victoria,100
user63,Julian,19,Victoria,99
user63,Julian,19,Victoria,78
user64,Hudson,19,Halifax,27
user64,Hudson,19,Halifax,92
user64,Hudson,19,Halifax,47
user64,Hudson,19,Halifax,56
user64,Hudson,19,Halifax,15
user64,Hudson,19,Halifax,37
user64,Hudson,19,Halifax,54
user64,Hudson,19,Halifax,25
user64,Hudson,19,Halifax,51
user64,Hudson,19,Halifax,42
user65,Grayson,37,Ottawa,83
user65,Grayson,37,Ottawa,91
user65,Grayson,37,Ottawa,49
user65,Grayson,37,Ottawa,57
user65,Grayson,37,Ottawa,41
user65,Grayson,37,Ottawa,31
user65,Grayson,37,Ottawa,30
user65,Grayson,37,Ottawa,69
user65,Grayson,37,Ottawa,77
user65,Grayson,37,Ottawa,18
user66,Matthew,45,Quebec City,48
user66,Matthew,45,Quebec City,54
user66,Matthew,45,Quebec City,16
user66,Matthew,45,Quebec City,100
user66,Matthew,45,Quebec City,21
user66,Matthew,45,Quebec City,87
user66,Matthew,45,Quebec City,61
user66,Matthew,45,Quebec City,49
user66,Matthew,45,Quebec City,14
user66,Matthew,45,Quebec City,98
user67,Ezra,37,Winnipeg,71
user67,Ezra,37,Winnipeg,100
user67,Ezra,37,Winnipeg,16
user67,Ezra,37,Winnipeg,17
user67,Ezra,37,Winnipeg,82
user67,Ezra,37,Winnipeg,93
user67,Ezra,37,Winnipeg,98
user67,Ezra,37,Winnipeg,65
user67,Ezra,37,Winnipeg,49
user67,Ezra,37,Winnipeg,26
user68,Gabriel,57,Edmonton,97
user68,Gabriel,57,Edmonton,9
user68,Gabriel,57,Edmonton,66
user68,Gabriel,57,Edmonton,34
user68,Gabriel,57,Edmonton,100
user68,Gabriel,57,Edmonton,51
user68,Gabriel,57,Edmonton,22
user68,Gabriel,57,Edmonton,85
user68,Gabriel,57,Edmonton,84
user68,Gabriel,57,Edmonton,19
user69,Carter,36,Halifax,36
user69,Carter,36,Halifax,29
user69,Carter,36,Halifax,65
user69,Carter,36,Halifax,3
user69,Carter,36,Halifax,11
user69,Carter,36,Halifax,17
user69,Carter,36,Halifax,56
user69,Carter,36,Halifax,81
user69,Carter,36,Halifax,26
user69,Carter,36,Halifax,6
user70,Isaac,58,Halifax,64
user70,Isaac,58,Halifax,24
user70,Isaac,58,Halifax,73
user70,Isaac,58,Halifax,44
user70,Isaac,58,Halifax,75
user70,Isaac,58,Halifax,34
user70,Isaac,58,Halifax,15
user70,Isaac,58,Halifax,52
user70,Isaac,58,Halifax,36
user70,Isaac,58,Halifax,94
user71,Nora,43,Victoria,1
user71,Nora,43,Victoria,4
user71,Nora,43,Victoria,8
user71,Nora,43,Victoria,65
user71,Nora,43,Victoria,89
user71,Nora,43,Victoria,84
user71,Nora,43,Victoria,61
user71,Nora,43,Victoria,54
user71,Nora,43,Victoria,35
user71,Nora,43,Victoria,12
user72,Ellie,28,Halifax,5
user72,Ellie,28,Halifax,23
user72,Ellie,28,Halifax,68
user72,Ellie,28,Halifax,11
user72,Ellie,28,Halifax,81
user72,Ellie,28,Halifax,47
user72,Ellie,28,Halifax,67
user72,Ellie,28,Halifax,63
user72,Ellie,28,Halifax,20
user72,Ellie,28,Halifax,76
user73,Hazel,37,Calgary,83
user73,Hazel,37,Calgary,32
user73,Hazel,37,Calgary,47
user73,Hazel,37,Calgary,7
user73,Hazel,37,Calgary,93
user73,Hazel,37,Calgary,29
user73,Hazel,37,Calgary,61
user73,Hazel,37,Calgary,92
user73,Hazel,37,Calgary,35
user73,Hazel,37,Calgary,73
user74,Violet,27,Victoria,90
user74,Violet,27,Victoria,72
user74,Violet,27,Victoria,93
user74,Violet,27,Victoria,31
user74,Violet,27,Victoria,65
user74,Violet,27,Victoria,56
user74,Violet,27,Victoria,36
user74,Violet,27,Victoria,16
user74,Violet,27,Victoria,2
user74,Violet,27,Victoria,3
user75,Claire,43,Toronto,13
user75,Claire,43,Toronto,84
user75,Claire,43,Toronto,44
user75,Claire,43,Toronto,97
user75,Claire,43,Toronto,56
user75,Claire,43,Toronto,100
user75,Claire,43,Toronto,72
user75,Claire,43,Toronto,58
user75,Claire,43,Toronto,38
user75,Claire,43,Toronto,31
user76,Savannah,35,Edmonton,23
user76,Savannah,35,Edmonton,38
user76,Savannah,35,Edmonton,96
user76,Savannah,35,Edmonton,62
user76,Savannah,35,Edmonton,24
user76,Savannah,35,Edmonton,45
user76,Savannah,35,Edmonton,32
user76,Savannah,35,Edmonton,51
user76,Savannah,35,Edmonton,47
user76,Savannah,35,Edmonton,39
user77,Audrey,37,Calgary,89
user77,Audrey,37,Calgary,15
user77,Audrey,37,Calgary,51
user77,Audrey,37,Calgary,64
user77,Audrey,37,Calgary,74
user77,Audrey,37,Calgary,87
user77,Audrey,37,Calgary,3
user77,Audrey,37,Calgary,32
user77,Audrey,37,Calgary,68
user77,Audrey,37,Calgary,60
user78,Brooklyn,25,Halifax,81
user78,Brooklyn,25,Halifax,35
user78,Brooklyn,25,Halifax,70
user78,Brooklyn,25,Halifax,85
user78,Brooklyn,25,Halifax,96
user78,Brooklyn,25,Halifax,42
user78,Brooklyn,25,Halifax,53
user78,Brooklyn,25,Halifax,29
user78,Brooklyn,25,Halifax,79
user78,Brooklyn,25,Halifax,32
user79,Bella,28,Winnipeg,10
user79,Bella,28,Winnipeg,96
user79,Bella,28,Winnipeg,26
user79,Bella,28,Winnipeg,13
user79,Bella,28,Winnipeg,80
user79,Bella,28,Winnipeg,12
user79,Bella,28,Winnipeg,66
user79,Bella,28,Winnipeg,44
user79,Bella,28,Winnipeg,64
user79,Bella,28,Winnipeg,78
user80,Ruby,56,Ottawa,40
user80,Ruby,56,Ottawa,65
user80,Ruby,56,Ottawa,14
user80,Ruby,56,Ottawa,50
user80,Ruby,56,Ottawa,56
user80,Ruby,56,Ottawa,20
user80,Ruby,56,Ottawa,98
user80,Ruby,56,Ottawa,96
user80,Ruby,56,Ottawa,9
user80,Ruby,56,Ottawa,44
user81,Jayden,55,Montreal,48
user81,Jayden,55,Montreal,87
user81,Jayden,55,Montreal,7
user81,Jayden,55,Montreal,47
user81,Jayden,55,Montreal,51
user81,Jayden,55,Montreal,17
user81,Jayden,55,Montreal,18
user81,Jayden,55,Montreal,19
user81,Jayden,55,Montreal,53
user81,Jayden,55,Montreal,90
user82,Luca,36,Montreal,37
user82,Luca,36,Montreal,53
user82,Luca,36,Montreal,86
user82,Luca,36,Montreal,2
user82,Luca,36,Montreal,94
user82,Luca,36,Montreal,55
